[project, merge commit, file, approach, timeStamp]
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/SimpleRealmProxy,InsertionLevelInitializationBlockHandler,1,424 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/internal/Table,InsertionLevelInitializationBlockHandler,1,539 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/BooleansRealmProxy,SimpleInitializationBlockHandler,1,449 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/BaseRealm,SimpleInitializationBlockHandler,1,493 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/AllTypesRealmProxy,SimpleInitializationBlockHandler,1,477 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/processor/RealmJsonTypeHelper,SimpleInitializationBlockHandler,1,500 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/processor/Constants,SimpleInitializationBlockHandler,1,388 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/SimpleRealmProxy,SimpleInitializationBlockHandler,1,390 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/internal/Table,SimpleInitializationBlockHandler,1,496 ms
realm-java,69b1b30333dd1a33887eaac207a91dca18805212,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/69b1b30333dd1a33887eaac207a91dca18805212/io/realm/Realm,InsertionLevelInitializationBlockHandler,5,156 ms
realm-java,69b1b30333dd1a33887eaac207a91dca18805212,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/69b1b30333dd1a33887eaac207a91dca18805212/io/realm/Realm,SimpleInitializationBlockHandler,4,870 ms
realm-java,db48fa333fbfca35cd0598443be72dfaff148c44,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/db48fa333fbfca35cd0598443be72dfaff148c44/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,425 ms
realm-java,db48fa333fbfca35cd0598443be72dfaff148c44,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/db48fa333fbfca35cd0598443be72dfaff148c44/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,410 ms
realm-java,458dcba23999c1cf41eeb0dce9fc1c8e91d2a444,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/458dcba23999c1cf41eeb0dce9fc1c8e91d2a444/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,2,276 ms
realm-java,458dcba23999c1cf41eeb0dce9fc1c8e91d2a444,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/458dcba23999c1cf41eeb0dce9fc1c8e91d2a444/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,2,258 ms
realm-java,93f6a1c1d539934cd4fc15989ba88c1d66419460,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/93f6a1c1d539934cd4fc15989ba88c1d66419460/io/realm/processor/RealmJsonTypeHelper,InsertionLevelInitializationBlockHandler,2,602 ms
realm-java,93f6a1c1d539934cd4fc15989ba88c1d66419460,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/93f6a1c1d539934cd4fc15989ba88c1d66419460/io/realm/processor/RealmJsonTypeHelper,SimpleInitializationBlockHandler,2,342 ms
realm-java,98c7b20ad85cbc57c4f00419241b303c5df8b2d8,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/98c7b20ad85cbc57c4f00419241b303c5df8b2d8/io/realm/internal/Table,InsertionLevelInitializationBlockHandler,3,551 ms
realm-java,98c7b20ad85cbc57c4f00419241b303c5df8b2d8,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/98c7b20ad85cbc57c4f00419241b303c5df8b2d8/io/realm/internal/Table,SimpleInitializationBlockHandler,3,543 ms
realm-java,c46ebfb6b0b0ca14505cb6281d78d48f0632371c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c46ebfb6b0b0ca14505cb6281d78d48f0632371c/io/realm/internal/Table,InsertionLevelInitializationBlockHandler,3,511 ms
realm-java,c46ebfb6b0b0ca14505cb6281d78d48f0632371c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c46ebfb6b0b0ca14505cb6281d78d48f0632371c/io/realm/internal/Table,SimpleInitializationBlockHandler,3,647 ms
realm-java,670b91040f5dfd50493a12c686700a789ad8f64c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/670b91040f5dfd50493a12c686700a789ad8f64c/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,258 ms
realm-java,670b91040f5dfd50493a12c686700a789ad8f64c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/670b91040f5dfd50493a12c686700a789ad8f64c/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,236 ms
realm-java,199889b65b66ad7c2edf8781bfda0ef7170e9372,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/199889b65b66ad7c2edf8781bfda0ef7170e9372/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,748 ms
realm-java,199889b65b66ad7c2edf8781bfda0ef7170e9372,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/199889b65b66ad7c2edf8781bfda0ef7170e9372/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,796 ms
realm-java,2811b8980c8a69dbd51f2e4957cd91fe9577878c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/2811b8980c8a69dbd51f2e4957cd91fe9577878c/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,789 ms
realm-java,2811b8980c8a69dbd51f2e4957cd91fe9577878c,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/2811b8980c8a69dbd51f2e4957cd91fe9577878c/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,586 ms
realm-java,be2464f1cd9924019524fe8c44c6b32482e6472b,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/be2464f1cd9924019524fe8c44c6b32482e6472b/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,610 ms
realm-java,be2464f1cd9924019524fe8c44c6b32482e6472b,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/be2464f1cd9924019524fe8c44c6b32482e6472b/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,504 ms
realm-java,0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,371 ms
realm-java,0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,403 ms
realm-java,81e10d751ebaf4609e06a6254e58230cc510f38f,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/81e10d751ebaf4609e06a6254e58230cc510f38f/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,842 ms
realm-java,81e10d751ebaf4609e06a6254e58230cc510f38f,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/81e10d751ebaf4609e06a6254e58230cc510f38f/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,862 ms
realm-java,fb6dbf880d006181280b63850bfb4d989f9d88b0,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fb6dbf880d006181280b63850bfb4d989f9d88b0/io/realm/processor/RealmProxyClassGenerator,InsertionLevelInitializationBlockHandler,3,452 ms
realm-java,fb6dbf880d006181280b63850bfb4d989f9d88b0,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fb6dbf880d006181280b63850bfb4d989f9d88b0/io/realm/processor/RealmProxyClassGenerator,SimpleInitializationBlockHandler,3,554 ms
realm-java,47a26984d0d1b2337913e6d59952491218e9a573,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/47a26984d0d1b2337913e6d59952491218e9a573/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,2,367 ms
realm-java,47a26984d0d1b2337913e6d59952491218e9a573,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/47a26984d0d1b2337913e6d59952491218e9a573/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,2,249 ms
realm-java,cad5a62658a3750828aa4878b5efccd919154290,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/cad5a62658a3750828aa4878b5efccd919154290/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,217 ms
realm-java,cad5a62658a3750828aa4878b5efccd919154290,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/cad5a62658a3750828aa4878b5efccd919154290/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,291 ms
realm-java,f36b37e439426f9cfbb3b4d85e63c37f0087b6a7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f36b37e439426f9cfbb3b4d85e63c37f0087b6a7/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,101 ms
realm-java,f36b37e439426f9cfbb3b4d85e63c37f0087b6a7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f36b37e439426f9cfbb3b4d85e63c37f0087b6a7/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,163 ms
realm-java,709da6b9466c4d8850a4cabea53637b4bb82708e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/709da6b9466c4d8850a4cabea53637b4bb82708e/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,259 ms
realm-java,709da6b9466c4d8850a4cabea53637b4bb82708e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/709da6b9466c4d8850a4cabea53637b4bb82708e/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,435 ms
realm-java,8bc21582a61220465799ccef5376c52b6531bdf9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8bc21582a61220465799ccef5376c52b6531bdf9/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,152 ms
realm-java,8bc21582a61220465799ccef5376c52b6531bdf9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8bc21582a61220465799ccef5376c52b6531bdf9/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,251 ms
realm-java,2b2c80e40c6113c5be6071d35f7d8036fc7be15e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/2b2c80e40c6113c5be6071d35f7d8036fc7be15e/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,164 ms
realm-java,2b2c80e40c6113c5be6071d35f7d8036fc7be15e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/2b2c80e40c6113c5be6071d35f7d8036fc7be15e/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,268 ms
realm-java,bbc2f506e0e477ccc404c123094008e48d446d86,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/bbc2f506e0e477ccc404c123094008e48d446d86/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,1,563 ms
realm-java,bbc2f506e0e477ccc404c123094008e48d446d86,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/bbc2f506e0e477ccc404c123094008e48d446d86/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,1,529 ms
realm-java,63b0e8d5e113ec18d5b52b75380c2100e7fde055,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/63b0e8d5e113ec18d5b52b75380c2100e7fde055/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,090 ms
realm-java,63b0e8d5e113ec18d5b52b75380c2100e7fde055,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/63b0e8d5e113ec18d5b52b75380c2100e7fde055/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,186 ms
realm-java,e0c2555dc3b25ac42317b7b00294648122e5b5a0,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/e0c2555dc3b25ac42317b7b00294648122e5b5a0/io/realm/processor/RealmSourceCodeGenerator,InsertionLevelInitializationBlockHandler,3,001 ms
realm-java,e0c2555dc3b25ac42317b7b00294648122e5b5a0,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/e0c2555dc3b25ac42317b7b00294648122e5b5a0/io/realm/processor/RealmSourceCodeGenerator,SimpleInitializationBlockHandler,3,011 ms
realm-java,b9d8c1ec18e8f3f7b3197e22d9115b1a007f6f4e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/b9d8c1ec18e8f3f7b3197e22d9115b1a007f6f4e/com/tightdb/internal/Util,InsertionLevelInitializationBlockHandler,1,571 ms
realm-java,b9d8c1ec18e8f3f7b3197e22d9115b1a007f6f4e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/b9d8c1ec18e8f3f7b3197e22d9115b1a007f6f4e/com/tightdb/internal/Util,SimpleInitializationBlockHandler,1,528 ms
realm-java,c56bf56d1cbf44dce6de7cf5681bf968a700cdcd,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c56bf56d1cbf44dce6de7cf5681bf968a700cdcd/com/tightdb/internal/Util,InsertionLevelInitializationBlockHandler,1,568 ms
realm-java,c56bf56d1cbf44dce6de7cf5681bf968a700cdcd,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c56bf56d1cbf44dce6de7cf5681bf968a700cdcd/com/tightdb/internal/Util,SimpleInitializationBlockHandler,1,509 ms
realm-java,f3d83ee5a28760f4564b9ad90ded595c7b669cf6,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f3d83ee5a28760f4564b9ad90ded595c7b669cf6/com/tightdb/internal/util,InsertionLevelInitializationBlockHandler,1,696 ms
realm-java,f3d83ee5a28760f4564b9ad90ded595c7b669cf6,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f3d83ee5a28760f4564b9ad90ded595c7b669cf6/com/tightdb/internal/util,SimpleInitializationBlockHandler,1,668 ms
realm-java,cb1fec64391abccaaec8a08660932ed7c5f735d8,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/cb1fec64391abccaaec8a08660932ed7c5f735d8/com/tightdb/internal/util,InsertionLevelInitializationBlockHandler,1,660 ms
realm-java,cb1fec64391abccaaec8a08660932ed7c5f735d8,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/cb1fec64391abccaaec8a08660932ed7c5f735d8/com/tightdb/internal/util,SimpleInitializationBlockHandler,1,573 ms
realm-java,9e83637a619b1ebbaef8085b00b123f58fd9c66e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/9e83637a619b1ebbaef8085b00b123f58fd9c66e/com/tightdb/internal/util,InsertionLevelInitializationBlockHandler,1,625 ms
realm-java,9e83637a619b1ebbaef8085b00b123f58fd9c66e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/9e83637a619b1ebbaef8085b00b123f58fd9c66e/com/tightdb/internal/util,SimpleInitializationBlockHandler,1,568 ms
realm-java,b103de6e400a5396c5f7036a338ab882476d2e75,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/b103de6e400a5396c5f7036a338ab882476d2e75/com/tightdb/internal/util,InsertionLevelInitializationBlockHandler,1,982 ms
realm-java,b103de6e400a5396c5f7036a338ab882476d2e75,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/b103de6e400a5396c5f7036a338ab882476d2e75/com/tightdb/internal/util,SimpleInitializationBlockHandler,1,725 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/lib/AbstractTable,InsertionLevelInitializationBlockHandler,1,641 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/generator/CodeGenProcessor,InsertionLevelInitializationBlockHandler,1,634 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/TableBase,InsertionLevelInitializationBlockHandler,1,648 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/ColumnType,InsertionLevelInitializationBlockHandler,1,560 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/lib/AbstractTable,SimpleInitializationBlockHandler,1,583 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/generator/CodeGenProcessor,SimpleInitializationBlockHandler,1,557 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/TableBase,SimpleInitializationBlockHandler,1,603 ms
realm-java,420b4e147c9dff449209f332155e66df108982bf,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/420b4e147c9dff449209f332155e66df108982bf/com/tightdb/ColumnType,SimpleInitializationBlockHandler,1,489 ms
realm-java,1ca90ab5665be83170cab996062e83aac5866cec,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1ca90ab5665be83170cab996062e83aac5866cec/com/tightdb/util,InsertionLevelInitializationBlockHandler,1,721 ms
realm-java,1ca90ab5665be83170cab996062e83aac5866cec,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1ca90ab5665be83170cab996062e83aac5866cec/com/tightdb/util,SimpleInitializationBlockHandler,1,679 ms
realm-java,fbea1a248dc7bae6ce94ffbdce08b0594e0d089e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fbea1a248dc7bae6ce94ffbdce08b0594e0d089e/com/tightdb/db/utility/AutoCodeGeneration,InsertionLevelInitializationBlockHandler,1,695 ms
realm-java,fbea1a248dc7bae6ce94ffbdce08b0594e0d089e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fbea1a248dc7bae6ce94ffbdce08b0594e0d089e/com/tightdb/db/utility/AutoCodeGeneration,SimpleInitializationBlockHandler,1,627 ms
