project;timeStamp
hazelcast;5,399
hazelcast;5,428
hazelcast;9,344
hazelcast;5,531
hazelcast;5,397
hazelcast;0,673
hazelcast;0,667
hazelcast;0,673
hazelcast;0,676
hazelcast;0,673
hazelcast;0,635
hazelcast;0,648
hazelcast;0,642
hazelcast;0,622
hazelcast;0,653
hazelcast;2,509
hazelcast;2,466
hazelcast;2,609
hazelcast;2,496
hazelcast;2,473
hazelcast;0,594
hazelcast;0,569
hazelcast;0,602
hazelcast;0,631
hazelcast;0,635
hazelcast;0,638
hazelcast;0,633
hazelcast;0,639
hazelcast;0,63
hazelcast;0,639
hazelcast;0,571
hazelcast;0,602
hazelcast;0,58
hazelcast;0,618
hazelcast;0,628
hazelcast;2,833
hazelcast;2,901
hazelcast;2,924
hazelcast;2,878
hazelcast;2,893
hazelcast;0,626
hazelcast;0,612
hazelcast;0,623
hazelcast;0,615
hazelcast;0,665
drools;0,686
drools;0,725
drools;0,713
drools;0,689
drools;0,723
lettuce-core;3,807
lettuce-core;3,852
lettuce-core;3,773
lettuce-core;3,693
lettuce-core;3,709
lettuce-core;2,603
lettuce-core;2,601
lettuce-core;3,04
lettuce-core;3,873
lettuce-core;3,298
Recaf;0,648
Recaf;0,674
Recaf;0,639
Recaf;0,626
Recaf;0,632
quasar;0,933
quasar;0,936
quasar;0,92
quasar;0,898
quasar;0,903
quasar;6,175
quasar;6,056
quasar;6,268
quasar;6,611
quasar;7,131
quasar;5,964
quasar;5,83
quasar;5,954
quasar;5,776
quasar;6,17
quasar;1,124
quasar;0,956
quasar;0,973
quasar;0,969
quasar;0,973
quasar;0,667
quasar;0,73
quasar;0,661
quasar;0,687
quasar;0,66
quasar;5,654
quasar;5,717
quasar;5,722
quasar;5,767
quasar;5,772
quasar;0,962
quasar;0,915
quasar;0,933
quasar;0,934
quasar;0,919
hbase;0,682
hbase;0,714
hbase;0,659
hbase;0,677
hbase;0,661
hbase;6,918
hbase;7,057
hbase;6,856
hbase;7,207
hbase;7,045
hbase;6,974
hbase;7,056
hbase;6,759
hbase;6,909
hbase;7,305
hbase;8,017
hbase;11,382
hbase;7,718
hbase;11,145
hbase;7,834
hbase;4,242
hbase;4,39
hbase;4,317
hbase;4,263
hbase;4,407
hbase;23,863
hbase;24,305
hbase;24,263
hbase;24,338
hbase;26,139
javaparser;5,925
javaparser;5,557
javaparser;5,466
javaparser;5,636
javaparser;5,125
javaparser;5,29
javaparser;5,209
javaparser;4,928
javaparser;5,476
javaparser;4,816
javaparser;4,672
javaparser;4,821
javaparser;4,707
javaparser;5,099
javaparser;5,206
javaparser;0,747
javaparser;0,747
javaparser;0,743
javaparser;0,772
javaparser;0,809
javaparser;4,737
javaparser;5,279
javaparser;4,955
javaparser;4,547
javaparser;5,351
javaparser;4,765
javaparser;4,736
javaparser;4,714
javaparser;4,659
javaparser;4,754
web3j;2,611
web3j;2,608
web3j;2,547
web3j;2,704
web3j;2,675
databus;7,219
databus;6,382
databus;5,458
databus;5,205
databus;5,64
druid;2,728
druid;2,787
druid;2,607
druid;2,591
druid;2,64
elasticsearch;2,27
elasticsearch;2,325
elasticsearch;2,396
elasticsearch;2,371
elasticsearch;2,294
elasticsearch;5,217
elasticsearch;5,202
elasticsearch;4,852
elasticsearch;5,32
elasticsearch;5,088
elasticsearch;5,378
elasticsearch;5,937
elasticsearch;5,236
elasticsearch;5,236
elasticsearch;5,132
elasticsearch;5,219
elasticsearch;5,075
elasticsearch;4,975
elasticsearch;4,972
elasticsearch;5,028
elasticsearch;2,97
elasticsearch;2,976
elasticsearch;2,942
elasticsearch;3,036
elasticsearch;2,925
elasticsearch;2,95
elasticsearch;2,892
elasticsearch;2,958
elasticsearch;2,924
elasticsearch;2,905
elasticsearch;5,058
elasticsearch;5,002
elasticsearch;5,008
elasticsearch;5,067
elasticsearch;4,918
elasticsearch;4,857
elasticsearch;4,824
elasticsearch;4,836
elasticsearch;4,824
elasticsearch;4,8
elasticsearch;4,878
elasticsearch;5,062
elasticsearch;4,864
elasticsearch;5,171
elasticsearch;4,938
elasticsearch;3,04
elasticsearch;3,031
elasticsearch;3,628
elasticsearch;4,915
elasticsearch;4,019
elasticsearch;5,084
elasticsearch;4,74
elasticsearch;4,915
elasticsearch;4,783
elasticsearch;4,87
elasticsearch;2,485
elasticsearch;2,527
elasticsearch;2,506
elasticsearch;2,756
elasticsearch;2,717
elasticsearch;2,689
elasticsearch;2,632
elasticsearch;2,703
elasticsearch;2,659
elasticsearch;2,663
elasticsearch;2,858
elasticsearch;3,312
elasticsearch;2,886
elasticsearch;2,688
elasticsearch;2,718
elasticsearch;2,515
elasticsearch;2,667
elasticsearch;2,736
elasticsearch;2,73
elasticsearch;2,695
elasticsearch;2,618
elasticsearch;2,597
elasticsearch;2,523
elasticsearch;2,511
elasticsearch;2,5
elasticsearch;0,663
elasticsearch;0,665
elasticsearch;0,653
elasticsearch;0,642
elasticsearch;0,685
elasticsearch;2,636
elasticsearch;2,719
elasticsearch;2,662
elasticsearch;2,705
elasticsearch;2,691
elasticsearch;2,561
elasticsearch;2,534
elasticsearch;2,51
elasticsearch;2,532
elasticsearch;2,507
elasticsearch;2,763
elasticsearch;2,765
elasticsearch;2,579
elasticsearch;2,591
elasticsearch;2,612
elasticsearch;2,571
elasticsearch;2,636
elasticsearch;2,599
elasticsearch;2,545
elasticsearch;2,735
elasticsearch;2,474
elasticsearch;2,509
elasticsearch;2,53
elasticsearch;2,531
elasticsearch;2,464
elasticsearch;4,379
elasticsearch;4,312
elasticsearch;4,312
elasticsearch;4,153
elasticsearch;4,373
elasticsearch;4,102
elasticsearch;4,125
elasticsearch;3,92
elasticsearch;4,118
elasticsearch;4,022
elasticsearch;4,039
elasticsearch;4,156
elasticsearch;3,879
elasticsearch;4,048
elasticsearch;3,779
elasticsearch;37,786
elasticsearch;36,628
elasticsearch;37,622
elasticsearch;37,609
elasticsearch;30,634
elasticsearch;96,176
elasticsearch;91,574
elasticsearch;93,739
elasticsearch;87,962
elasticsearch;92,843
elasticsearch;27,453
elasticsearch;31,225
elasticsearch;32,299
elasticsearch;31,243
elasticsearch;35,492
elasticsearch;4,094
elasticsearch;3,784
elasticsearch;4,05
elasticsearch;4,04
elasticsearch;3,936
elasticsearch;1,808
elasticsearch;1,8
elasticsearch;1,76
elasticsearch;1,699
elasticsearch;1,716
elasticsearch;3,58
elasticsearch;3,973
elasticsearch;4,045
elasticsearch;3,832
elasticsearch;3,892
elasticsearch;3,694
elasticsearch;3,867
elasticsearch;3,897
elasticsearch;4,003
elasticsearch;3,895
elasticsearch;3,547
elasticsearch;3,537
elasticsearch;3,472
elasticsearch;3,635
elasticsearch;4,131
elasticsearch;3,55
elasticsearch;3,6
elasticsearch;3,57
elasticsearch;3,498
elasticsearch;3,5
elasticsearch;1,897
elasticsearch;1,791
elasticsearch;1,802
elasticsearch;1,835
elasticsearch;1,795
elasticsearch;3,573
elasticsearch;3,631
elasticsearch;3,523
elasticsearch;3,674
elasticsearch;3,552
elasticsearch;4,329
elasticsearch;4,271
elasticsearch;4,102
elasticsearch;4,036
elasticsearch;6,985
elasticsearch;3,335
elasticsearch;3,223
elasticsearch;3,254
elasticsearch;3,224
elasticsearch;3,245
elasticsearch;0,676
elasticsearch;0,674
elasticsearch;0,676
elasticsearch;0,731
elasticsearch;0,781
elephant-bird;2,574
elephant-bird;3,207
elephant-bird;3,037
elephant-bird;2,745
elephant-bird;2,534
fitnesse;0,393
fitnesse;0,396
fitnesse;0,389
fitnesse;0,387
fitnesse;0,393
hector;1,365
hector;1,437
hector;1,359
hector;1,437
hector;1,477
hive;7,945
hive;7,855
hive;7,982
hive;7,943
hive;8,121
hive;17,83
hive;17,77
hive;17,405
hive;17,325
hive;17,481
hive;7,57
hive;7,427
hive;7,623
hive;7,821
hive;7,581
hive;2,179
hive;2,193
hive;2,209
hive;2,184
hive;2,183
hive;3,666
hive;3,726
hive;3,553
hive;3,621
hive;3,603
hive;16,957
hive;16,616
hive;16,352
hive;16,923
hive;16,422
hive;3,558
hive;3,523
hive;3,489
hive;3,634
hive;3,623
hive;2,185
hive;2,133
hive;2,171
hive;2,217
hive;2,238
hive;2,736
hive;2,684
hive;2,686
hive;2,713
hive;2,703
hive;2,483
hive;2,562
hive;2,494
hive;2,362
hive;2,374
hive;2,132
hive;2,194
hive;2,273
hive;2,139
hive;2,136
hive;2,282
hive;2,475
hive;2,301
hive;2,414
hive;2,419
hive;15,199
hive;15,127
hive;15,252
hive;15,604
hive;21,085
hive;14,658
hive;14,421
hive;14,312
hive;14,395
hive;14,206
hive;11,414
hive;11,446
hive;11,368
hive;11,686
hive;10,993
hive;7,405
hive;7,186
hive;7,351
hive;7,081
hive;7,128
hive;11,461
hive;11,332
hive;11,316
hive;11,309
hive;11,306
hive;1,646
hive;1,643
hive;1,567
hive;1,679
hive;1,672
hive;2,818
hive;2,798
hive;2,796
hive;2,816
hive;2,775
hive;7,14
hive;7,234
hive;7,441
hive;7,166
hive;7,107
hive;7,212
hive;7,187
hive;7,134
hive;7,104
hive;7,146
hive;1,706
hive;1,559
hive;1,592
hive;1,617
hive;1,628
hive;7,171
hive;6,967
hive;7,252
hive;7,121
hive;7,005
hive;7,558
hive;11,027
hive;10,946
hive;7,067
hive;7,106
hive;7,059
hive;7,069
hive;6,826
hive;6,7
hive;6,742
hive;4,16
hive;4,135
hive;4,148
hive;4,071
hive;4,045
hive;7,265
hive;7,08
hive;7,238
hive;7,264
hive;7,337
hive;11,477
hive;11,496
hive;11,755
hive;11,318
hive;11,468
hive;4,441
hive;4,49
hive;4,379
hive;4,426
hive;4,333
hive;7,32
hive;7,285
hive;7,42
hive;7,376
hive;7,283
hive;6,877
hive;6,971
hive;6,992
hive;6,79
hive;6,937
hive;11,93
hive;12,178
hive;11,775
hive;11,97
hive;11,92
hive;4,259
hive;4,38
hive;4,302
hive;4,32
hive;4,293
hive;2,759
hive;2,745
hive;2,755
hive;2,701
hive;2,833
hive;11,589
hive;11,69
hive;12,504
hive;16,832
hive;11,6
hive;6,967
hive;6,992
hive;7,428
hive;7,144
hive;7,16
hive;6,83
hive;6,804
hive;6,802
hive;6,771
hive;6,679
hive;11,057
hive;11,187
hive;10,808
hive;11,26
hive;11,254
hive;6,867
hive;6,913
hive;7,195
hive;7,142
hive;7,286
hive;11,601
hive;11,88
hive;11,681
hive;11,75
hive;11,703
hive;1,62
hive;1,603
hive;1,619
hive;1,583
hive;1,571
hive;4,465
hive;4,445
hive;4,396
hive;4,293
hive;4,423
hive;7,375
hive;7,214
hive;7,342
hive;7,064
hive;7,36
hive;7,418
hive;7,476
hive;8,667
hive;7,48
hive;7,476
hive;10,924
hive;10,726
hive;10,924
hive;11,106
hive;10,846
hive;4,023
hive;4,021
hive;4,097
hive;4,316
hive;4,431
hive;6,886
hive;6,966
hive;7,154
hive;7,031
hive;7,521
hive;7,051
hive;6,771
hive;6,816
hive;6,881
hive;6,909
hive;11,705
hive;11,951
hive;11,422
hive;11,52
hive;11,408
hive;11,218
hive;10,909
hive;11,048
hive;11,388
hive;11,24
hive;4,239
hive;3,979
hive;3,919
hive;4,049
hive;3,863
hive;7,086
hive;7,248
hive;7,375
hive;7,303
hive;7,058
hive;11,511
hive;11,266
hive;11,982
hive;11,891
hive;11,524
hive;2,86
hive;2,784
hive;2,688
hive;2,698
hive;2,664
hive;6,928
hive;7,226
hive;6,903
hive;6,844
hive;6,81
hive;7,399
hive;7,391
hive;7,486
hive;7,309
hive;7,453
hive;12,375
hive;13,765
hive;12,834
hive;12,583
hive;12,205
hive;3,919
hive;3,993
hive;3,98
hive;3,966
hive;3,924
hive;10,28
hive;10,703
hive;10,6
hive;10,832
hive;10,898
hive;7,33
hive;7,401
hive;7,476
hive;7,309
hive;7,539
hive;6,861
hive;7,206
hive;7,223
hive;6,797
hive;7,032
hive;7,485
hive;6,929
hive;6,836
hive;6,982
hive;7
hive;6,911
hive;6,954
hive;6,92
hive;7,058
hive;6,934
hive;7,189
hive;7,227
hive;7,118
hive;7,275
hive;7,295
hive;6,891
hive;6,895
hive;6,89
hive;7,086
hive;6,958
hive;6,899
hive;6,948
hive;6,902
hive;6,855
hive;6,902
hive;13,783
hive;15,73
hive;10,647
hive;10,897
hive;10,749
hive;2,832
hive;2,572
hive;2,73
hive;2,596
hive;2,739
hive;6,752
hive;6,848
hive;6,896
hive;6,875
hive;7,061
hive;7,188
hive;7,387
hive;7,216
hive;7,195
hive;7,136
hive;7,114
hive;6,824
hive;7,001
hive;6,936
hive;6,861
hive;10,722
hive;10,614
hive;10,89
hive;11,016
hive;10,921
hive;0,57
hive;0,517
hive;0,515
hive;0,512
hive;0,517
hive;3,676
hive;3,791
hive;3,749
hive;3,806
hive;3,88
hive;4,984
hive;4,866
hive;4,94
hive;4,903
hive;4,96
hive;10,035
hive;9,822
hive;10,135
hive;10,345
hive;10,715
hive;0,529
hive;0,544
hive;0,593
hive;0,543
hive;0,553
hive;7,539
hive;7,622
hive;7,17
hive;7,194
hive;7,472
hive;0,564
hive;0,519
hive;0,506
hive;0,52
hive;0,511
hive;0,52
hive;0,52
hive;0,549
hive;0,519
hive;0,516
hive;6,784
hive;6,809
hive;7,01
hive;6,664
hive;6,903
hive;6,699
hive;6,655
hive;6,56
hive;6,588
hive;6,668
hive;1,594
hive;1,569
hive;1,548
hive;1,587
hive;1,573
hive;10,043
hive;9,961
hive;10,453
hive;10,361
hive;10,325
hive;6,766
hive;6,774
hive;6,89
hive;6,666
hive;6,692
hive;3,801
hive;3,94
hive;3,697
hive;3,756
hive;3,723
hive;6,904
hive;6,69
hive;6,8
hive;6,82
hive;6,858
hive;6,635
hive;6,615
hive;6,713
hive;6,824
hive;7,239
hive;6,488
hive;7,156
hive;6,733
hive;6,688
hive;6,68
hive;6,093
hive;5,971
hive;6,237
hive;6,008
hive;6,126
hive;6,548
hive;6,729
hive;6,656
hive;6,748
hive;6,596
hive;6,902
hive;6,9
hive;6,841
hive;6,838
hive;6,889
hive;10,524
hive;11,058
hive;10,503
hive;10,646
hive;10,861
hive;11,415
hive;11,959
hive;19,477
hive;11,473
hive;11,676
hive;6,842
hive;6,801
hive;6,707
hive;6,848
hive;6,619
hive;6,193
hive;6,241
hive;6,049
hive;6,188
hive;6,026
hive;6,09
hive;5,997
hive;6,28
hive;6,157
hive;6,003
hive;6,543
hive;6,461
hive;6,415
hive;6,62
hive;6,489
hive;24,724
hive;24,77
hive;24,664
hive;25,246
hive;24,491
hive;6,667
hive;6,71
hive;6,542
hive;6,386
hive;6,417
hive;6,092
hive;6,022
hive;6,037
hive;6,138
hive;5,973
hive;6,495
hive;6,455
hive;6,449
hive;6,549
hive;6,49
hive;6,696
hive;6,665
hive;6,564
hive;6,732
hive;6,546
hive;6,493
hive;6,554
hive;6,469
hive;6,363
hive;6,469
hive;6,35
hive;6,428
hive;6,558
hive;6,494
hive;6,526
hive;7,091
hive;7,487
hive;6,386
hive;6,488
hive;6,466
hive;5,991
hive;6,014
hive;5,855
hive;5,982
hive;6,076
hive;5,946
hive;5,924
hive;5,921
hive;5,891
hive;5,987
hive;6,325
hive;6,461
hive;6,446
hive;6,355
hive;6,455
hive;6,181
hive;5,909
hive;5,84
hive;6,407
hive;5,957
hive;6,425
hive;6,348
hive;6,452
hive;6,384
hive;6,406
hive;5,898
hive;5,885
hive;6,035
hive;5,991
hive;5,996
hive;6,269
hive;6,165
hive;6,362
hive;6,229
hive;6,527
hive;6,025
hive;5,988
hive;6,095
hive;5,899
hive;5,94
hive;6,64
hive;6,811
hive;6,72
hive;7,004
hive;6,914
hive;5,923
hive;5,822
hive;5,637
hive;5,671
hive;5,82
hive;5,685
hive;6,028
hive;5,633
hive;5,745
hive;5,706
hive;5,803
hive;5,758
hive;5,797
hive;5,599
hive;5,894
hive;6,885
hive;6,831
hive;6,986
hive;6,712
hive;7,058
hive;5,694
hive;5,783
hive;5,728
hive;5,598
hive;5,789
hive;5,388
hive;5,289
hive;5,265
hive;5,326
hive;5,314
hive;5,648
hive;5,673
hive;5,775
hive;5,734
hive;5,793
hive;9,882
hive;9,834
hive;10,076
hive;10,06
hive;10,038
hive;5,658
hive;5,737
hive;6,05
hive;5,589
hive;5,567
hive;6,615
hive;6,517
hive;6,458
hive;6,519
hive;6,544
hive;5,668
hive;5,644
hive;5,707
hive;5,659
hive;5,568
hive;4,257
hive;4,38
hive;4,31
hive;4,237
hive;4,33
hive;5,379
hive;5,249
hive;5,272
hive;5,16
hive;5,25
hive;5,534
hive;5,695
hive;5,706
hive;5,614
hive;5,55
hive;5,603
hive;5,85
hive;5,781
hive;5,634
hive;5,575
hive;5,174
hive;5,272
hive;5,308
hive;5,151
hive;5,232
hive;6,591
hive;8,916
hive;8,152
hive;9,732
hive;6,483
hive;5,542
hive;5,642
hive;5,562
hive;5,489
hive;5,555
hive;10,576
hive;10,665
hive;10,514
hive;10,454
hive;10,531
hive;0,866
hive;0,88
hive;0,88
hive;0,851
hive;0,853
hive;0,597
hive;0,537
hive;0,533
hive;0,536
hive;0,546
hive;0,673
hive;0,664
hive;0,711
hive;0,709
hive;0,68
hive;0,584
hive;0,552
hive;0,556
hive;0,545
hive;0,561
hive;5,312
hive;5,577
hive;5,527
hive;5,574
hive;5,613
hive;5,779
hive;5,843
hive;5,759
hive;6,145
hive;5,735
hive;6,761
hive;6,771
hive;6,799
hive;6,715
hive;6,842
hive;5,615
hive;5,438
hive;5,528
hive;5,485
hive;5,776
hive;6,371
hive;6,281
hive;6,558
hive;6,387
hive;6,273
hive;13,916
hive;14,082
hive;14,319
hive;14,145
hive;14,227
hive;5,622
hive;5,484
hive;5,657
hive;5,51
hive;5,474
hive;5,686
hive;5,442
hive;5,414
hive;5,511
hive;5,467
hive;6,545
hive;6,428
hive;9,2
hive;11,265
hive;6,902
hive;4,272
hive;4,169
hive;4,394
hive;4,544
hive;4,15
hive;5,841
hive;5,715
hive;5,844
hive;5,776
hive;5,845
hive;6,509
hive;6,646
hive;6,39
hive;6,351
hive;6,544
hive;4,251
hive;4,256
hive;4,223
hive;4,18
hive;4,218
hive;5,496
hive;5,438
hive;5,604
hive;5,66
hive;5,557
hive;10,558
hive;10,384
hive;9,679
hive;8,319
hive;7,704
hive;11,959
hive;10,422
hive;10,699
hive;10,785
hive;9,909
hive;5,577
hive;5,702
hive;5,473
hive;5,628
hive;6,167
hive;5,751
hive;5,717
hive;6,111
hive;5,892
hive;5,824
hive;5,803
hive;5,53
hive;5,567
hive;5,824
hive;5,729
hive;5,288
hive;5,3
hive;5,816
hive;5,975
hive;6,033
hive;6,775
hive;6,636
hive;7,679
hive;7,931
hive;9,102
hive;6,838
hive;6,841
hive;6,844
hive;6,981
hive;6,855
hive;0,528
hive;0,523
hive;0,498
hive;0,499
hive;0,506
hive;2,186
hive;2,164
hive;2,247
hive;2,225
hive;2,191
hive;5,777
hive;5,603
hive;5,384
hive;5,496
hive;5,49
hive;5,566
hive;5,634
hive;6,411
hive;5,98
hive;5,83
hive;5,291
hive;5,231
hive;5,325
hive;5,547
hive;5,489
hive;7,699
hive;7,146
hive;6,886
hive;6,944
hive;7,235
hive;6,006
hive;6,098
hive;6,069
hive;6,429
hive;5,935
hive;6,78
hive;6,709
hive;6,998
hive;6,789
hive;7,068
hive;5,805
hive;5,403
hive;5,683
hive;5,586
hive;5,713
hive;5,475
hive;5,73
hive;5,449
hive;5,94
hive;5,256
hive;7,125
hive;7,308
hive;7,437
hive;7,279
hive;7,098
hive;6,032
hive;6,034
hive;6,132
hive;6,097
hive;5,807
hive;5,246
hive;5,496
hive;5,687
hive;5,583
hive;5,282
hive;5,308
hive;5,517
hive;5,618
hive;5,424
hive;5,609
hive;4,046
hive;3,924
hive;3,909
hive;3,801
hive;3,885
hive;5,393
hive;5,401
hive;5,412
hive;5,368
hive;5,453
hive;5,132
hive;5,184
hive;5,223
hive;5,113
hive;5,105
hive;0,532
hive;0,551
hive;0,507
hive;0,503
hive;0,526
hive;7,331
hive;6,682
hive;6,87
hive;6,87
hive;6,773
hive;6,758
hive;6,796
hive;6,731
hive;6,741
hive;6,681
hive;9,975
hive;10,032
hive;10,211
hive;9,976
hive;10,048
hive;5,436
hive;5,28
hive;5,414
hive;5,496
hive;5,391
hive;5,388
hive;5,311
hive;5,347
hive;5,617
hive;5,551
hive;5,434
hive;5,577
hive;5,534
hive;5,431
hive;5,45
hive;10,701
hive;10,598
hive;10,407
hive;10,847
hive;10,595
hive;0,585
hive;0,595
hive;0,603
hive;0,625
hive;0,607
hive;5,542
hive;5,311
hive;5,592
hive;5,387
hive;5,513
hive;5,455
hive;5,315
hive;5,555
hive;5,467
hive;5,315
hive;5,39
hive;6,871
hive;6,937
hive;9,194
hive;5,49
hive;5,497
hive;5,494
hive;5,505
hive;5,631
hive;5,301
hive;6,615
hive;6,503
hive;6,775
hive;6,574
hive;6,494
hive;5,365
hive;5,217
hive;5,381
hive;5,362
hive;5,443
hive;2,484
hive;2,522
hive;2,362
hive;2,596
hive;2,442
hive;1,952
hive;2,005
hive;2,17
hive;2,549
hive;2,301
hive;5,531
hive;5,485
hive;5,672
hive;5,693
hive;5,556
hive;5,252
hive;5,059
hive;5,288
hive;5,141
hive;5,204
hive;5,38
hive;5,564
hive;5,65
hive;5,491
hive;5,677
hive;9,978
hive;9,902
hive;9,12
hive;7,994
hive;7,784
hive;8,72
hive;10,969
hive;10,506
hive;10,45
hive;10,663
hive;5,701
hive;5,651
hive;5,628
hive;5,515
hive;5,726
hive;5,714
hive;5,785
hive;5,543
hive;5,98
hive;5,764
hive;6,737
hive;6,273
hive;5,498
hive;5,527
hive;6,618
hive;7,695
hive;10,1
hive;11,626
hive;6,428
hive;6,902
hive;5,927
hive;5,476
hive;5,712
hive;5,496
hive;6,678
hive;6,346
hive;6,526
hive;6,098
hive;5,829
hive;5,876
hive;5,321
hive;5,148
hive;4,979
hive;5,035
hive;5,184
hive;5,548
hive;5,867
hive;5,733
hive;5,624
hive;5,706
hive;5,452
hive;5,904
hive;5,806
hive;5,683
hive;5,619
hive;5,895
hive;6,016
hive;5,953
hive;6,007
hive;7,352
hive;6,331
hive;5,414
hive;5,613
hive;5,678
hive;5,506
hive;5,673
hive;5,502
hive;5,619
hive;5,563
hive;5,669
hive;6,535
hive;7,721
hive;7,446
hive;7,408
hive;6,428
hive;6,311
hive;6,275
hive;6,037
hive;6,318
hive;6,697
hive;7,164
hive;6,566
hive;6,565
hive;6,545
hive;6,413
hive;5,538
hive;5,414
hive;5,348
hive;5,594
hive;5,658
hive;5,491
hive;5,596
hive;5,763
hive;5,798
hive;5,508
hive;7,226
hive;7,102
hive;6,779
hive;6,702
hive;6,946
hive;5,555
hive;5,65
hive;6,103
hive;8,077
hive;6,925
hive;5,565
hive;5,498
hive;5,961
hive;5,621
hive;5,513
hive;5,423
hive;5,438
hive;5,718
hive;5,627
hive;5,496
hive;2,221
hive;2,234
hive;2,164
hive;2,2
hive;2,751
hive;5,657
hive;5,81
hive;5,74
hive;5,483
hive;5,471
hive;5,327
hive;5,298
hive;5,409
hive;5,408
hive;5,872
hive;6,791
hive;6,926
hive;6,986
hive;7,346
hive;6,811
hive;5,861
hive;5,934
hive;6,047
hive;5,58
hive;6,977
hive;8,279
hive;6,657
hive;7,188
hive;6,882
hive;7,589
hive;5,501
hive;5,279
hive;5,693
hive;5,494
hive;6,402
hive;5,242
hive;5,57
hive;5,45
hive;5,455
hive;5,426
hive;5,876
hive;6,14
hive;5,629
hive;5,226
hive;5,39
hive;6,412
hive;6,568
hive;6,546
hive;6,773
hive;8,221
hive;5,576
hive;5,893
hive;5,163
hive;5,43
hive;5,448
hive;6,675
hive;7,182
hive;6,688
hive;6,634
hive;6,837
hive;5,207
hive;5,417
hive;5,486
hive;6,099
hive;5,645
hive;6,848
hive;6,695
hive;6,875
hive;6,763
hive;6,609
hive;5,32
hive;5,206
hive;5,155
hive;5,223
hive;5,228
hive;5,321
hive;5,372
hive;5,53
hive;5,239
hive;5,198
hive;7,021
hive;6,923
hive;7,018
hive;7,37
hive;6,727
hive;5,365
hive;5,332
hive;5,392
hive;5,243
hive;5,216
hive;5,35
hive;5,203
hive;5,156
hive;5,328
hive;5,588
hive;5,283
hive;5,646
hive;5,49
hive;5,281
hive;5,198
hive;7,314
hive;6,588
hive;7,054
hive;6,897
hive;7,044
hive;1,879
hive;1,762
hive;1,765
hive;1,865
hive;1,956
hive;4,808
hive;5,464
hive;5,759
hive;5,2
hive;5,414
hive;6,254
hive;5,971
hive;6,101
hive;5,243
hive;4,916
hive;5,039
hive;5,176
hive;5,184
hive;5,451
hive;5,078
hive;7,118
hive;8,82
hive;5,757
hive;5,063
hive;4,902
hive;5,18
hive;5,379
hive;5,184
hive;5,062
hive;5,029
hive;8,312
hive;7,455
hive;6,645
hive;6,436
hive;7,232
hive;4,931
hive;4,841
hive;5,163
hive;4,82
hive;4,742
hive;6,135
hive;5,91
hive;5,867
hive;6,045
hive;5,992
hive;4,994
hive;4,818
hive;4,839
hive;4,853
hive;4,878
hive;4,915
hive;4,948
hive;4,884
hive;4,887
hive;5,166
hive;6,141
hive;5,605
hive;4,923
hive;4,811
hive;4,873
hive;5,075
hive;5,016
hive;5,188
hive;5,009
hive;5,022
hive;6,456
hive;6,473
hive;6,474
hive;6,449
hive;6,385
hive;4,567
hive;4,721
hive;4,545
hive;4,786
hive;4,754
hive;4,803
hive;5,106
hive;4,96
hive;4,708
hive;4,821
hive;6,086
hive;6,133
hive;6,253
hive;6,557
hive;6,429
hive;5,154
hive;4,792
hive;4,854
hive;4,691
hive;6,722
hive;2,793
hive;2,249
hive;2,059
hive;2,046
hive;2,442
hive;6,673
hive;8,949
hive;14,364
hive;6,473
hive;6,466
hive;6,808
hive;6,338
hive;6,218
hive;6,615
hive;6,523
hive;1,707
hive;1,757
hive;1,687
hive;1,707
hive;1,895
hive;6,231
hive;6,185
hive;6,062
hive;6,551
hive;6,523
hive;1,71
hive;1,719
hive;1,585
hive;1,62
hive;1,609
hive;5,693
hive;5,877
hive;5,797
hive;5,593
hive;5,857
hive;6,092
hive;6,097
hive;5,86
hive;6,194
hive;6,369
hive;5,548
hive;5,734
hive;5,73
hive;5,794
hive;6,164
hive;6,674
hive;6,867
hive;5,956
hive;6,441
hive;6,103
hive;5,626
hive;5,704
hive;5,719
hive;5,901
hive;5,864
hive;5,707
hive;5,691
hive;6,945
hive;5,669
hive;6,086
hive;6,004
hive;5,728
hive;5,878
hive;5,573
hive;6,087
hive;5,688
hive;5,893
hive;5,853
hive;5,908
hive;5,961
hive;5,864
hive;5,961
hive;6,388
hive;8,206
hive;10,087
hive;5,884
hive;6,157
hive;6,045
hive;5,915
hive;5,912
hive;7,796
hive;5,884
hive;5,696
hive;5,508
hive;5,483
hive;5,85
hive;5,873
hive;5,884
hive;5,712
hive;5,958
hive;5,404
hive;5,949
hive;5,628
hive;5,448
hive;5,481
hive;6,016
hive;5,947
hive;6,097
hive;6,131
hive;6,112
hive;5,988
hive;5,787
hive;5,783
hive;6,136
hive;5,767
hive;5,665
hive;5,828
hive;5,891
hive;5,861
hive;5,503
hive;5,665
hive;5,503
hive;5,568
hive;5,53
hive;5,497
hive;5,938
hive;5,485
hive;5,65
hive;5,856
hive;5,766
hive;3,462
hive;3,412
hive;3,609
hive;3,567
hive;3,343
hive;0,674
hive;0,646
hive;0,642
hive;0,688
hive;0,629
mongo-java-driver;0,695
mongo-java-driver;0,711
mongo-java-driver;0,616
mongo-java-driver;0,55
mongo-java-driver;0,528
processing;1,127
processing;1,124
processing;1,138
processing;1,1
processing;1,076
processing;2,808
processing;2,944
processing;2,874
processing;2,919
processing;2,986
processing;2,784
processing;2,864
processing;2,86
processing;2,822
processing;2,813
processing;2,866
processing;2,853
processing;3,121
