project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
dataverse;f5d63da4893a315e79590f4825a2299414a1cd46;6b660c5a67de9fa443805bcdb70373809ca82146;3e3f82b5a1;669836348c;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;3e3f82b5a1a64c4f616d0ba3e2930e50089da288;310fb7352f0a095471e0a88851c7d7a77a200a85;0125133960;6b660c5a67;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;9812ebc6f28f1bc831a69a21732dff90d78dc802;f378f8f8fa7c1cdf4891ec2af05fbb7e6d8d9f01;06f305dc2c;e1a8a71096;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;06f305dc2ca004f4b8107755b5d99d3713fa2652;5e25f512ba999f2bee57cccff2a85ba4aa37c77d;588dec8816;f378f8f8fa;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;5edeb487007fbd19f21a73121afa4050a47697bf;cbca04731255c89905c7f1d4aebfc88bc10b474f;6ec46ba120;098611a3d2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;a7829c5b6b5d905c739d5a5d47ca752c29d90ca0;cbca04731255c89905c7f1d4aebfc88bc10b474f;ff1488ebca;27b5308ace;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;99596dd4c9a17f8c2bf640a0128cee540d0f16fc;aa59755ded639af2f33a22d52f6b7cfca33a7db4;49bd5527fd;5d9c42a190;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;55a0d89c33a45e1581ef3cecbe25395dc8c66579;881694bb1e607b45d52da3f8e3fe78c26096488e;dd7f4427f0;19f19c25a9;src/main/java/edu/harvard/iq/dataverse/DataverseLocaleBean.java;2
dataverse;1dd638284d0b91263a84c921c076cfdba253cdab;d6d987ff1f317a6b5a1dc03064a3f316683f400e;e2765fe4d4;bf120244f1;src/main/java/edu/harvard/iq/dataverse/util/json/JsonLDTerm.java;2
dataverse;c3de74b13f553f8d533d288e5e86606f933fa824;f6ee5f83121e4f10509647a28145e0347ff58163;660ddd64be;3a99148639;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/NewDTAFileReader.java;4
dataverse;fa1f34c66a0be98b55c1427a3701d0ba2837607e;2cd8ec2a80b475f966468f8a8ab324d676a2aab5;0f63eb6b90;b2fe2e0c6d;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/DTAFileReader.java;4
dataverse;29fdd23e0268da223dd7496add4c8600835bf1c2;e36f105a914b2447b4af0433a11132d3e259079c;0f87e2403b;1b222efdde;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/NewDTAFileReader.java;4
dataverse;a53048f8fd3e381d8e0588bfd34f51b82230e693;3acfdb318ef6f18aed72e978141127d4a9ee7926;03c1f4dda2;c5bb1d6eb5;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/DTA117FileReader.java;4
dataverse;c5bb1d6eb50b70cc8cc6317cefff89e72c59a0eb;6d8a125f014f3ddbe25931cc72f25a0cb28fa5f7;8cda4bbda4;3acfdb318e;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/DTA117FileReader.java;4
dataverse;35703a1ca4dcb072eb6fbb013621fbf573330e02;e054b8caae8b87430129af36c92e5a93e1a66ab3;231e3ff00b;ecde099091;src/main/java/edu/harvard/iq/dataverse/PermissionServiceBean.java;2
dataverse;9cefbfe5728c63e5ca0460a27aec269db21d711b;be5b26ec4b873ae07f76584a9f3a156e91a6f5c1;d388ce5130;ce4f43e016;src/main/java/edu/harvard/iq/dataverse/mydata/MyDataFilterParams.java;4
