project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,CountTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,CountTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NoSuchScanIDException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NoSuchScanIDException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TColumn,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TColumn,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyValue,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyValue,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,InitialScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,InitialScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableExistsException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableExistsException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyExtent,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyExtent,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableNotFoundException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableNotFoundException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Range,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Range,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RecoveryException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RecoveryException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,LoggerStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,LoggerStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,DeadServer,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,DeadServer,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TableInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,InitialMultiScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,InitialMultiScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TablePermission,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TablePermission,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TraceDump,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TraceDump,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TKeyExtent,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TKeyExtent,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GcCycleStats,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GcCycleStats,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Compacting,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Compacting,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Value,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Value,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Initialize,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Initialize,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletMutations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TabletMutations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IntersectingIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,IntersectingIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MasterMonitorInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MasterMonitorInfo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkPlusOne,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkPlusOne,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,SystemPermission,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,SystemPermission,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Key,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,Key,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TMutation,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TMutation,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TeraSortIngest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TeraSortIngest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MasterClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MasterClientService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyValueAndPeek,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,KeyValueAndPeek,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GCMonitorService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,GCMonitorService,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftScanner,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ThriftScanner,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RFileTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RFileTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestBinaryRows,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestBinaryRows,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,UnknownWriter,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,UnknownWriter,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,WordCount,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,WordCount,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MySequenceFile,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MySequenceFile,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ConstraintViolationException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ConstraintViolationException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestMultiTableIngest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,TestMultiTableIngest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MockAccumulo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,MockAccumulo,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NotServingTabletException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,NotServingTabletException,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveCompaction,1,1,0,true,false,false,true,false,false
accumulo,4c2652b233e3cba9c7c1ca3e82eb2898278b5a1d,ActiveCompaction,1,1,0,true,false,false,true,false,false
accumulo,a95831a20d07e0e60ed99a4d4e605bf6aad1d9d3,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,8729dba7694dbf2edeba5df472840a41ab77d18d,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,8729dba7694dbf2edeba5df472840a41ab77d18d,Key,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,MasterClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,MasterClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ChunkInputFormatTest,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,ChunkInputFormatTest,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOnDefaultTable,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOnDefaultTable,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,Initialize,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,Initialize,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientService,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOpts,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOpts,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOnRequiredTable,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,ClientOnRequiredTable,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,AccumuloDFSBase,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,AccumuloDFSBase,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,403815f550627f953c4499acae491d331fbd736f,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,403815f550627f953c4499acae491d331fbd736f,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,8a34937aa38bd8b989c21a89dc62697db645e6fa,Initialize,1,1,0,true,false,false,true,false,false
accumulo,cccdb8cb4d4645df25e07e96d7ecac333b316348,LogWriter,0,0,0,true,false,false,true,true,true
accumulo,cccdb8cb4d4645df25e07e96d7ecac333b316348,Value,1,1,0,true,false,false,true,false,false
